order_id,timestamp,user_id,domain,item_id,correct,p_correct_sim,L1,L2,L3,tier,question_text,L2_tier
480,2026-01-13T09:52:28.882832+00:00,u012,基本的なファイル管理,9,1,0.41472424870040075,Linuxファイル操作,基本的なファイル管理,cp,2,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
481,2026-01-13T09:52:53.882832+00:00,u013,基本的なファイル管理,9,1,0.7927787041664722,Linuxファイル操作,基本的なファイル管理,cp,2,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
482,2026-01-13T09:53:22.882832+00:00,u013,所有者とパーミッション,21,1,0.5350489721486902,Linuxファイル操作,所有者とパーミッション,chown,1,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？,所有者とパーミッション:t1
483,2026-01-13T09:53:52.882832+00:00,u013,基本的なファイル管理,13,0,0.7788409938781884,Linuxファイル操作,基本的なファイル管理,touch,1,ファイルのタイムスタンプを更新したり存在しない場合は空のファイルを作成したりするコマンド名を一つ書いてください,基本的なファイル管理:t1
484,2026-01-13T09:54:30.882832+00:00,u013,所有者とパーミッション,29,1,0.3876576826317764,Linuxファイル操作,所有者とパーミッション,パーミッション表記,2,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください,所有者とパーミッション:t2
485,2026-01-13T09:54:57.882832+00:00,u013,所有者とパーミッション,28,0,0.3989408396025259,Linuxファイル操作,所有者とパーミッション,スティッキービット,3,スティッキービットが設定された共有ディレクトリとしてよく使われる /tmp の特徴として正しいものはどれですか？,所有者とパーミッション:t3
486,2026-01-13T09:55:31.882832+00:00,u013,基本的なファイル管理,1,1,0.7350190731757333,Linuxファイル操作,基本的なファイル管理,ls,1,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？,基本的なファイル管理:t1
487,2026-01-13T09:55:56.882832+00:00,u013,所有者とパーミッション,24,0,0.5274955624491476,Linuxファイル操作,所有者とパーミッション,umask,2,umask 022 の意味として最も適切な説明はどれですか？,所有者とパーミッション:t2
488,2026-01-13T09:56:25.882832+00:00,u013,基本的なファイル管理,3,1,0.6398019102015191,Linuxファイル操作,基本的なファイル管理,pwd,1,現在の作業ディレクトリの絶対パスを表示するコマンドを一つ書いてください,基本的なファイル管理:t1
489,2026-01-13T09:56:52.882832+00:00,u013,所有者とパーミッション,24,0,0.5274955624491476,Linuxファイル操作,所有者とパーミッション,umask,2,umask 022 の意味として最も適切な説明はどれですか？,所有者とパーミッション:t2
490,2026-01-13T09:57:25.882832+00:00,u013,所有者とパーミッション,30,0,0.3833726989948216,Linuxファイル操作,所有者とパーミッション,ls,2,/tmp ディレクトリ自体の情報だけを表示しその中身は一覧しないように ls で表示したいときのコマンドを一つ書いてください,所有者とパーミッション:t2
491,2026-01-13T09:57:55.882832+00:00,u013,基本的なファイル管理,8,1,0.8376979205124816,Linuxファイル操作,基本的なファイル管理,cp,1,ファイル file1 をディレクトリ dir にコピーするコマンドとして正しいものはどれですか？,基本的なファイル管理:t1
492,2026-01-13T09:58:31.882832+00:00,u013,所有者とパーミッション,21,1,0.5350489721486902,Linuxファイル操作,所有者とパーミッション,chown,1,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？,所有者とパーミッション:t1
493,2026-01-13T09:59:01.882832+00:00,u013,所有者とパーミッション,20,1,0.5013724323736947,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
494,2026-01-13T09:59:26.882832+00:00,u013,所有者とパーミッション,18,1,0.7139091780828485,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
495,2026-01-13T10:00:01.882832+00:00,u013,基本的なファイル管理,17,1,0.7223613188919055,Linuxファイル操作,基本的なファイル管理,file,2,指定したファイルの種類を判定して表示するコマンド名を一つ書いてください,基本的なファイル管理:t2
496,2026-01-13T10:00:25.882832+00:00,u013,基本的なファイル管理,15,1,0.7021268450145711,Linuxファイル操作,基本的なファイル管理,tar,2,gzip 圧縮されたアーカイブ backup.tar.gz を展開する tar のコマンドを一つ書いてください,基本的なファイル管理:t2
497,2026-01-13T10:01:01.882832+00:00,u013,基本的なファイル管理,2,1,0.9141144185311046,Linuxファイル操作,基本的なファイル管理,ls,1,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？,基本的なファイル管理:t1
498,2026-01-13T10:01:24.882832+00:00,u013,基本的なファイル管理,9,1,0.7927787041664722,Linuxファイル操作,基本的なファイル管理,cp,2,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
499,2026-01-13T10:01:57.882832+00:00,u013,所有者とパーミッション,20,1,0.5013724323736947,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
500,2026-01-13T10:02:31.882832+00:00,u013,所有者とパーミッション,25,0,0.5948113787125354,Linuxファイル操作,所有者とパーミッション,umask,3,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください,所有者とパーミッション:t3
501,2026-01-13T10:02:58.882832+00:00,u013,基本的なファイル管理,7,1,0.7680112097064518,Linuxファイル操作,基本的なファイル管理,rm,2,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？,基本的なファイル管理:t2
502,2026-01-13T10:03:25.882832+00:00,u013,所有者とパーミッション,18,0,0.7139091780828485,Linuxファイル操作,所有者とパーミッション,基本パーミッション,1,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？,所有者とパーミッション:t1
503,2026-01-13T10:03:58.882832+00:00,u013,所有者とパーミッション,19,1,0.28437012158799846,Linuxファイル操作,所有者とパーミッション,chmod,1,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？,所有者とパーミッション:t1
504,2026-01-13T10:04:28.882832+00:00,u013,基本的なファイル管理,4,1,0.5949317117633479,Linuxファイル操作,基本的なファイル管理,cd,1,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t1
505,2026-01-13T10:04:53.882832+00:00,u013,基本的なファイル管理,11,0,0.6095825207675041,Linuxファイル操作,基本的なファイル管理,ワイルドカード,1,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？,基本的なファイル管理:t1
506,2026-01-13T10:05:26.882832+00:00,u013,所有者とパーミッション,20,1,0.5013724323736947,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
507,2026-01-13T10:06:01.882832+00:00,u013,基本的なファイル管理,2,1,0.9141144185311046,Linuxファイル操作,基本的なファイル管理,ls,1,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？,基本的なファイル管理:t1
508,2026-01-13T10:06:30.882832+00:00,u013,基本的なファイル管理,4,1,0.5949317117633479,Linuxファイル操作,基本的なファイル管理,cd,1,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t1
